  0.1309707760810852     -3.3078193664550781E-02  -3.749511718750000    
  0.2251373529434204     -8.7321758270263672E-02 -0.3049046993255615    
 -8.7321758270263672E-02  3.4044891595840454E-02  0.1183381676673889    
 -0.3049046993255615      0.1183381676673889      0.4200369715690613    
  4.4968501E-03
           6
 -5.2569829858839512E-04  -1.193231582641602       5.955782890319824    
 -5.4722003638744354E-02  -3.263985633850098    
  1.4797366110208543E-10 -2.4440543339165899E-11 -1.8291684611426717E-08
 -1.0791983413582784E-06  2.7161311422219114E-08 -2.4440543339165899E-11
  4.0367999645241071E-06  1.8300718718222697E-09  1.4838028583596952E-08
 -5.2488362416625023E-04 -1.8291684611426717E-08  1.8300718718222697E-09
  2.3046050046104938E-06  1.3853238488081843E-04 -3.4221018267999170E-06
 -1.0791983413582784E-06  1.4838028583596952E-08  1.3853238488081843E-04
  8.5218753665685654E-03 -2.0217789278831333E-04  2.7161311422219114E-08
 -5.2488362416625023E-04 -3.4221018267999170E-06 -2.0217789278831333E-04
  7.1335300803184509E-02
  2.4234787560999393E-03  -1.157089233398438       5.877035140991211    
  -1.802184104919434      -3.597629547119141    
  7.8084350096929711E-10  5.8558274895759155E-10 -8.7432638906648208E-08
 -4.6145382839313243E-06 -6.8776489570154808E-07  5.8558274895759155E-10
  3.5514281080395449E-06 -7.6943898363879271E-08 -3.9879928408481646E-06
 -4.0577509207651019E-04 -8.7432638906648208E-08 -7.6943898363879271E-08
  1.0048787771665957E-05  5.3981866221874952E-04  8.1006968684960157E-05
 -4.6145382839313243E-06 -3.9879928408481646E-06  5.3981866221874952E-04
  2.9504228383302689E-02  4.4080908410251141E-03 -6.8776489570154808E-07
 -4.0577509207651019E-04  8.1006968684960157E-05  4.4080908410251141E-03
  5.1250383257865906E-02
 -3.3815584611147642E-03  -1.153719902038574       6.099627494812012    
   2.240552902221680      -4.153826713562012    
  9.3069563167347269E-10 -1.5930073926639921E-09 -1.0120001547875290E-07
 -5.1901788538089022E-06  1.1758294249375467E-06 -1.5930073926639921E-09
  5.4536130846827291E-06  2.1300132857504650E-07  1.1255153367528692E-05
 -6.2486750539392233E-04 -1.0120001547875290E-07  2.1300132857504650E-07
  1.1445652489783242E-05  6.0089147882536054E-04 -1.3730405771639198E-04
 -5.1901788538089022E-06  1.1255153367528692E-05  6.0089147882536054E-04
  3.2244343310594559E-02 -7.3201060295104980E-03  1.1758294249375467E-06
 -6.2486750539392233E-04 -1.3730405771639198E-04 -7.3201060295104980E-03
  7.9565592110157013E-02
 -8.8811689056456089E-04  -1.305062294006348       5.932421684265137    
 -1.1617649346590042E-02  -3.635513305664063    
  2.8176740454743943E-11  3.5003755449736218E-10 -2.4475044213545516E-09
 -5.8928655732870538E-08  0.0000000000000000E+00  3.5003755449736218E-10
  2.8766430659743492E-06 -7.8170190320747679E-09 -8.5910386360410484E-08
 -2.0955879881512374E-04 -2.4475044213545516E-09 -7.8170190320747679E-09
  3.5641971862787614E-07  8.4960174717707559E-06 -2.8243985639164748E-07
 -5.8928655732870538E-08 -8.5910386360410484E-08  8.4960174717707559E-06
  2.3277118452824652E-04 -8.2357883002259769E-06  0.0000000000000000E+00
 -2.0955879881512374E-04 -2.8243985639164748E-07 -8.2357883002259769E-06
  2.2992230951786041E-02
  1.1454159393906593E-03   1.200083732604980       2.745471954345703    
  2.6895381510257721E-02  -3.559535026550293    
  4.3681065708955913E-11  6.4142341438255812E-10 -3.2419460449517601E-09
 -6.6175225299502927E-08 -1.3049950009502709E-09  6.4142341438255812E-10
  3.4672693800530396E-06 -1.4387563140871862E-08 -1.5882012860402028E-07
 -2.1318264771252871E-04 -3.2419460449517601E-09 -1.4387563140871862E-08
  4.5938543280499289E-07  9.7306192401447333E-06 -2.9127528478056774E-07
 -6.6175225299502927E-08 -1.5882012860402028E-07  9.7306192401447333E-06
  2.2234713833313435E-04 -7.6204701144888531E-06 -1.3049950009502709E-09
 -2.1318264771252871E-04 -2.9127528478056774E-07 -7.6204701144888531E-06
  2.1078838035464287E-02
  1.1883741244673729E-03  -1.317667961120605       5.928586959838867    
  3.0321687459945679E-02  -3.657860755920410    
  1.3711742852251518E-10  1.1002601607579265E-11 -1.2870820853549958E-08
 -5.4249642289505573E-07 -2.5195538100319936E-08  1.1002601607579265E-11
  2.4524240416212706E-06 -3.0343170198676717E-09 -8.8205077020120370E-08
 -2.3874250473454595E-04 -1.2870820853549958E-08 -3.0343170198676717E-09
  1.2690228459177888E-06  5.5396241805283353E-05  2.6575128231343115E-06
 -5.4249642289505573E-07 -8.8205077020120370E-08  5.5396241805283353E-05
  2.5290390476584435E-03  1.1831059237010777E-04 -2.5195538100319936E-08
 -2.3874250473454595E-04  2.6575128231343115E-06  1.1831059237010777E-04
  2.6251764968037605E-02
